auditList,provider,id,resolvedId,decision,roles,protocol,regions,imageGeneration,imageEditing,maxReferenceImages,providerMaxReferenceImages,resolutions,refineResolutions,aspectRatios,refineAspectRatios,expirationDate,earliestRetirementDate,reason,source
05-openrouter-text,openrouter,google/gemini-3.1-flash-image,google/gemini-3.1-flash-image,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,google/gemini-3-pro-image,google/gemini-3-pro-image,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,cohere/north-mini-code:free,cohere/north-mini-code:free,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,z-ai/glm-5.2,z-ai/glm-5.2,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openrouter/fusion,openrouter/fusion,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,moonshotai/kimi-k2.7-code,moonshotai/kimi-k2.7-code,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~anthropic/claude-fable-latest,~anthropic/claude-fable-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,anthropic/claude-fable-5,anthropic/claude-fable-5,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,anthropic/claude-fable-5:batch,anthropic/claude-fable-5:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nex-agi/nex-n2-pro,nex-agi/nex-n2-pro,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,2026-09-08,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nvidia/nemotron-3.5-content-safety,nvidia/nemotron-3.5-content-safety,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nvidia/nemotron-3.5-content-safety:free,nvidia/nemotron-3.5-content-safety:free,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nvidia/nemotron-3-ultra-550b-a55b,nvidia/nemotron-3-ultra-550b-a55b,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nvidia/nemotron-3-ultra-550b-a55b:free,nvidia/nemotron-3-ultra-550b-a55b:free,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.7-plus,qwen/qwen3.7-plus,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,minimax/minimax-m3,minimax/minimax-m3,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,minimax/minimax-m3:batch,minimax/minimax-m3:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,minimax/minimax-m3:free,minimax/minimax-m3:free,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,stepfun/step-3.7-flash,stepfun/step-3.7-flash,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,anthropic/claude-opus-4.8,anthropic/claude-opus-4.8,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,anthropic/claude-opus-4.8:batch,anthropic/claude-opus-4.8:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.7-max,qwen/qwen3.7-max,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,x-ai/grok-build-0.1,x-ai/grok-build-0.1,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,google/gemini-3.5-flash,google/gemini-3.5-flash,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,google/gemini-3.5-flash:batch,google/gemini-3.5-flash:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,perceptron/perceptron-mk1,perceptron/perceptron-mk1,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,google/gemini-3.1-flash-lite,google/gemini-3.1-flash-lite,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,google/gemini-3.1-flash-lite:batch,google/gemini-3.1-flash-lite:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-chat-latest,openai/gpt-chat-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,x-ai/grok-4.3,x-ai/grok-4.3,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,x-ai/grok-4.3:batch,x-ai/grok-4.3:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,mistralai/mistral-medium-3-5,mistralai/mistral-medium-3-5,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,mistralai/mistral-medium-3-5:batch,mistralai/mistral-medium-3-5:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~anthropic/claude-haiku-latest,~anthropic/claude-haiku-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~openai/gpt-mini-latest,~openai/gpt-mini-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~google/gemini-pro-latest,~google/gemini-pro-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~moonshotai/kimi-latest,~moonshotai/kimi-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~google/gemini-flash-latest,~google/gemini-flash-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~anthropic/claude-sonnet-latest,~anthropic/claude-sonnet-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,~openai/gpt-latest,~openai/gpt-latest,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.5-plus-20260420,qwen/qwen3.5-plus-20260420,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.6-flash,qwen/qwen3.6-flash,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.6-35b-a3b,qwen/qwen3.6-35b-a3b,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.6-max-preview,qwen/qwen3.6-max-preview,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,qwen/qwen3.6-27b,qwen/qwen3.6-27b,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-5.5-pro,openai/gpt-5.5-pro,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-5.5-pro:batch,openai/gpt-5.5-pro:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-5.5,openai/gpt-5.5,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-5.5:batch,openai/gpt-5.5:batch,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,deepseek/deepseek-v4-pro,deepseek/deepseek-v4-pro,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,tencent/hy3-preview,tencent/hy3-preview,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,xiaomi/mimo-v2.5-pro,xiaomi/mimo-v2.5-pro,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
