API渠道,API ID,研发方,版本性质,地区,角色,协议,输入,输出,官方图数声明,产品图数,生命周期,接入决定,原因,官方来源
讯飞星辰 MaaS,xopdeepseekv32,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopkimik26,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopkimik25,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xminimaxm25,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopqwen35397b,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopqwen36v35b,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopqwen35v35b,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xop3qwencodernext,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopglmv47flash,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xsparkx2agent,,,null,null,,,,,,"""retired""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xsparkx2,,,null,null,,,,,,"""retired""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,Astron Coding Plan 全套餐,,,null,null,,,,,,null,未上架,"Official section 4.1.4 restricts to interactive coding tools and expressly prohibits automated scripts, batch tasks and self-built application backends.",https://www.xfyun.cn/doc/spark/CodingPlan.html
讯飞星辰 MaaS,Qwen-Image-2512,,,null,null,,,,,,"""unknown""",未上架,"Official search-index snapshot mentioned this name, but fresh complete 62-row directory and category7 query contain no row. No exact API ID, current entitlement or retirement evidence.",https://maas.xfyun.cn/modelSquare ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999&andCategoryIds=7 ; https://www.xfyun.cn/doc/spark/图片生成.html
讯飞星辰 MaaS,Z-Image-Turbo,,,null,null,,,,,,"""unknown""",未上架,"Official search-index snapshot mentioned this name, but fresh complete 62-row directory and category7 query contain no row. No exact API ID, current entitlement or retirement evidence.",https://maas.xfyun.cn/modelSquare ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999&andCategoryIds=7 ; https://www.xfyun.cn/doc/spark/图片生成.html
讯飞星辰 MaaS,星火智能体 Workflow,,,null,null,,,,,,null,未上架,Requires separate workflow/assistant/knowledge-base/customization/batch resources; not a plain model ID for the current three-role synchronous pipeline.,https://www.xfyun.cn/doc/spark/workflow.html
讯飞星辰 MaaS,星火助手,,,null,null,,,,,,null,未上架,Requires separate workflow/assistant/knowledge-base/customization/batch resources; not a plain model ID for the current three-role synchronous pipeline.,https://www.xfyun.cn/doc/spark/SparkAssistantAPI.html
讯飞星辰 MaaS,星火知识库,,,null,null,,,,,,null,未上架,Requires separate workflow/assistant/knowledge-base/customization/batch resources; not a plain model ID for the current three-role synchronous pipeline.,https://www.xfyun.cn/doc/spark/ChatDoc-API.html
讯飞星辰 MaaS,星火可定制 API,,,null,null,,,,,,null,未上架,Requires separate workflow/assistant/knowledge-base/customization/batch resources; not a plain model ID for the current three-role synchronous pipeline.,https://www.xfyun.cn/doc/spark/OptionalAPI.html
讯飞星辰 MaaS,批量推理,,,null,null,,,,,,null,未上架,Requires separate workflow/assistant/knowledge-base/customization/batch resources; not a plain model ID for the current three-role synchronous pipeline.,https://www.xfyun.cn/doc/spark/BatchAPI.html
美团 LongCat,LongCat-2.0,美团,unconfirmed,null,main,openai-chat,text,text,0,0,"{""status"": ""available_documented"", ""releasedAt"": ""2026-06-30"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://longcat.chat/platform/docs/zh/api/models.html ; https://longcat.chat/platform/docs/zh/api/model.html ; https://longcat.chat/platform/docs/zh/api/chat.html ; https://longcat.chat/platform/docs/zh/api/messages.html ; https://longcat.chat/platform/docs/zh/APIDocs.html ; https://longcat.chat/platform/docs/zh/ChangeLog.html ; https://longcat.chat/platform/docs/zh/Pricing/LongCat-2.0.html ; https://longcat.chat/platform/docs/zh/api-pay-as-you-go ; https://longcat.chat/platform/docs/zh/token-pack ; https://longcat.chat/platform/docs/zh/FAQ.html
美团 LongCat,LongCat-Flash-Chat,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-Flash-Thinking,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-Flash-Thinking-2601,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-Flash-Lite,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-Flash-Omni-2603,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-Flash-Chat-2602-Exp,,,null,null,,,,,,"{""status"": ""retired"", ""retiredAtDate"": ""2026-05-29"", ""timezone"": ""Asia/Shanghai"", ""exactTimeUnknown"": true}",未上架,"Explicit official service-stop announcement; preserve original identity/history, no silent replacement.",https://longcat.chat/platform/docs/zh/ChangeLog.html
美团 LongCat,LongCat-2.0-Preview,,,null,null,,,,,,"""unknown""",未上架,Historical limited beta in changelog; current API request and pricing docs only advertise LongCat-2.0. Absence is not a retirement announcement.,https://longcat.chat/platform/docs/zh/ChangeLog.html ; https://longcat.chat/platform/docs/zh/api/chat.html ; https://longcat.chat/platform/docs/zh/Pricing/LongCat-2.0.html
美团 LongCat,LongCat 视觉 / 生图 / 编辑,,,null,null,,,,,,null,未上架,Both current chat protocols explicitly allow text input only and text output. No current image generation/edit API is documented; do not infer from retired Omni or open model research releases.,https://longcat.chat/platform/docs/zh/api/chat.html ; https://longcat.chat/platform/docs/zh/api/messages.html ; https://longcat.chat/platform/docs/zh/api/model.html
